,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,landmark,closed_date,response_time,day_of_week,hour,location_latitude,location_longitude,location_human_address
968,64955930,2025-05-15 22:31:36,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10456,1059 GRANT AVENUE,GRANT AVENUE,ADDRESS,BRONX,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T22:46:08.000,04 BRONX,2024510034,BRONX,1007228,241757,ONLINE,Unspecified,BRONX,40.83021267071577,-73.9169687585414,EAST  165 STREET,EAST  166 STREET,EAST  165 STREET,EAST  166 STREET,GRANT AVENUE,2025-05-15 22:46:03,0.24083333333333334,Thursday,22,40.83021267071577,-73.9169687585414,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
969,64956565,2025-05-15 22:31:34,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11421,89-40 WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,ADDRESS,WOODHAVEN,In Progress,,,09 QUEENS,4089740029,QUEENS,1025733,190851,ONLINE,Unspecified,QUEENS,40.69042146320151,-73.8504149702325,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,WOODHAVEN BOULEVARD,,,Thursday,22,40.69042146320151,-73.8504149702325,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
970,64962714,2025-05-15 22:31:16,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025,951 AMSTERDAM AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-16T00:40:19.000,07 MANHATTAN,1018610063,MANHATTAN,993839,231064,ONLINE,Unspecified,MANHATTAN,40.80088806658664,-73.96536531783022,WEST  106 STREET,WEST  107 STREET,WEST  106 STREET,WEST  107 STREET,AMSTERDAM AVENUE,2025-05-16 00:40:16,2.15,Thursday,22,40.800888066586644,-73.96536531783022,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
971,64963037,2025-05-15 22:31:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11218,30 WESTMINSTER ROAD,WESTMINSTER ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-15T22:59:37.000,14 BROOKLYN,3050720017,BROOKLYN,992949,175528,MOBILE,Unspecified,BROOKLYN,40.64845619600287,-73.96865170997522,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,WESTMINSTER ROAD,2025-05-15 22:59:34,0.4722222222222222,Thursday,22,40.64845619600287,-73.96865170997522,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
972,64959480,2025-05-15 22:31:07,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11217,230 HOYT STREET,HOYT STREET,ADDRESS,BROOKLYN,Closed,This complaint does not fall under the Police Department's jurisdiction.,2025-05-15T22:53:32.000,06 BROOKLYN,3004090034,BROOKLYN,987008,188201,ONLINE,Unspecified,BROOKLYN,40.683244608087634,-73.99005590454725,BUTLER STREET,DOUGLASS STREET,BUTLER STREET,DOUGLASS STREET,HOYT STREET,2025-05-15 22:53:29,0.37277777777777776,Thursday,22,40.683244608087634,-73.99005590454725,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
973,64952909,2025-05-15 22:31:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249,55 SOUTH   11 STREET,SOUTH   11 STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2025-05-15T22:52:32.000,01 BROOKLYN,3021560124,BROOKLYN,993463,197068,ONLINE,Unspecified,BROOKLYN,40.70757809845206,-73.9667699795739,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,SOUTH   11 STREET,2025-05-15 22:52:30,0.35833333333333334,Thursday,22,40.70757809845206,-73.9667699795739,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
974,64961936,2025-05-15 22:30:59,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10463,3615 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,ADDRESS,BRONX,In Progress,,2025-05-16T00:54:29.000,08 BRONX,2057660771,BRONX,1011327,261464,MOBILE,Unspecified,BRONX,40.884290835226615,-73.90207738554734,WEST  236 STREET,WEST  238 STREET,WEST  236 STREET,WEST  238 STREET,KINGSBRIDGE AVENUE,,,Thursday,22,40.884290835226615,-73.90207738554734,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
975,64960811,2025-05-15 22:30:59,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10471,ARLINGTON AVENUE,ARLINGTON AVENUE,INTERSECTION,,In Progress,,,08 BRONX,,BRONX,1010034,269518,PHONE,Unspecified,BRONX,40.906400360822914,-73.90672243603085,ARLINGTON AVENUE,WEST  259 STREET,ARLINGTON AVENUE,WEST  259 STREET,,,,Thursday,22,40.906400360822914,-73.90672243603085,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
976,64959795,2025-05-15 22:30:58,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,10460,2145 BRONX PARK EAST,BRONX PARK EAST,ADDRESS,BRONX,In Progress,,2025-05-16T01:58:52.000,27 BRONX,,BRONX,1020358,250623,ONLINE,Unspecified,BRONX,40.85450330325276,-73.86947568743095,LYDIG AVENUE,BOSTON ROAD,LYDIG AVENUE,BOSTON ROAD,BRONX PARK EAST,,,Thursday,22,40.85450330325276,-73.86947568743095,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
977,64960858,2025-05-15 22:30:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3115 SEDGWICK AVENUE,SEDGWICK AVENUE,ADDRESS,BRONX,In Progress,,,08 BRONX,2032540065,BRONX,1012134,258803,ONLINE,Unspecified,BRONX,40.87698470940194,-73.89916999011639,PEROT STREET,FORT INDEPENDENCE STREET,PEROT STREET,FORT INDEPENDENCE STREET,SEDGWICK AVENUE,,,Thursday,22,40.87698470940194,-73.89916999011639,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
978,64957879,2025-05-15 22:30:41,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11691,711 SEAGIRT AVENUE,SEAGIRT AVENUE,ADDRESS,FAR ROCKAWAY,Closed,The Police Department issued a summons in response to the complaint.,2025-05-15T22:57:52.000,14 QUEENS,4156100001,QUEENS,1055848,156519,MOBILE,Unspecified,QUEENS,40.59599553669944,-73.74218707271653,BEACH    6 STREET,BEACH    8 STREET,BEACH    6 STREET,BEACH    8 STREET,SEAGIRT AVENUE,2025-05-15 22:57:49,0.45222222222222225,Thursday,22,40.59599553669944,-73.74218707271653,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
979,64962165,2025-05-15 22:30:37,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,227 SULLIVAN PLACE,SULLIVAN PLACE,ADDRESS,BROOKLYN,In Progress,,2025-05-16T00:59:01.000,09 BROOKLYN,3013050076,BROOKLYN,997239,181397,ONLINE,Unspecified,BROOKLYN,40.66456005947406,-73.95318068125333,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,SULLIVAN PLACE,,,Thursday,22,40.66456005947406,-73.95318068125333,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
980,64954248,2025-05-15 22:30:27,DSNY,Department of Sanitation,Dead Animal,Raccoon,Street,11234,1793 EAST   52 STREET,EAST   52 STREET,ADDRESS,BROOKLYN,In Progress,,,18 BROOKLYN,3084920022,BROOKLYN,1005194,163570,PHONE,Unspecified,BROOKLYN,40.61561353630517,-73.92456194700428,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,EAST   52 STREET,,,Thursday,22,40.61561353630517,-73.92456194700428,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
981,64955692,2025-05-15 22:30:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,56-40 WALDRON STREET,WALDRON STREET,ADDRESS,CORONA,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-16T00:18:16.000,04 QUEENS,4019520029,QUEENS,1024271,208968,ONLINE,Unspecified,QUEENS,40.74015495814168,-73.85557913159474,MARTENSE AVENUE,OTIS AVENUE,MARTENSE AVENUE,OTIS AVENUE,WALDRON STREET,2025-05-16 00:18:12,1.7975,Thursday,22,40.74015495814168,-73.85557913159474,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
982,64955792,2025-05-15 22:30:20,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,163 LEXINGTON AVENUE,LEXINGTON AVENUE,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T23:17:47.000,03 BROOKLYN,3019680048,BROOKLYN,996500,189617,ONLINE,Unspecified,BROOKLYN,40.68712315690968,-73.9558294924964,FRANKLIN AVENUE,BEDFORD AVENUE,FRANKLIN AVENUE,BEDFORD AVENUE,LEXINGTON AVENUE,2025-05-15 23:17:45,0.7902777777777777,Thursday,22,40.68712315690968,-73.9558294924964,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
983,64959399,2025-05-15 22:30:01,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10308,74 HEINZ AVENUE,HEINZ AVENUE,ADDRESS,STATEN ISLAND,In Progress,,2025-05-16T01:14:29.000,03 STATEN ISLAND,5053110044,STATEN ISLAND,943443,134994,ONLINE,Unspecified,STATEN ISLAND,40.5371089313284,-74.14680985484148,FILIPE LANE,HIGHLAND LANE,FILIPE LANE,HIGHLAND LANE,HEINZ AVENUE,,,Thursday,22,40.5371089313284,-74.14680985484148,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
984,64960111,2025-05-15 22:30:00,DOT,Department of Transportation,Street Light Condition,Street Light Out,Unknown,11105,20-09 35 STREET,35 STREET,ADDRESS,ASTORIA,Open,,,01 QUEENS,4008280046,QUEENS,1010604,222801,UNKNOWN,Unspecified,QUEENS,40.7781742655801,-73.90484396486701,20 AVE,20 RD,,,,,,Thursday,22,40.7781742655801,-73.90484396486701,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
986,64957797,2025-05-15 22:29:47,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10467,293 EAST  205 STREET,EAST  205 STREET,ADDRESS,BRONX,In Progress,,2025-05-16T01:00:59.000,07 BRONX,2033410070,BRONX,1018001,257788,ONLINE,Whalen Playground,BRONX,40.87417836436844,-73.87795974819191,BAINBRIDGE AVENUE,PERRY AVENUE,BAINBRIDGE AVENUE,PERRY AVENUE,EAST  205 STREET,,,Thursday,22,40.87417836436844,-73.87795974819191,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
987,64952456,2025-05-15 22:29:46,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11378,53-05 65 PLACE,65 PLACE,ADDRESS,MASPETH,In Progress,,,05 QUEENS,4023810040,QUEENS,1011922,205549,ONLINE,Unspecified,QUEENS,40.73081791342476,-73.90015608424793,53 AVENUE,53 DRIVE,53 AVENUE,53 DRIVE,65 PLACE,,,Thursday,22,40.73081791342476,-73.90015608424793,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
988,64959323,2025-05-15 22:29:46,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10471,5535 NETHERLAND AVENUE,NETHERLAND AVENUE,ADDRESS,BRONX,In Progress,,,08 BRONX,2059500430,BRONX,1010114,268519,MOBILE,Unspecified,BRONX,40.903658196293335,-73.90643688418457,BEND,WEST  256 STREET,BEND,WEST  256 STREET,NETHERLAND AVENUE,,,Thursday,22,40.903658196293335,-73.90643688418457,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
989,64959458,2025-05-15 22:29:35,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,706 HOWARD AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,In Progress,,2025-05-16T01:18:20.000,16 BROOKLYN,3035330053,BROOKLYN,1006645,181513,PHONE,Unspecified,BROOKLYN,40.664859658365245,-73.91927604501782,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,HOWARD AVENUE,,,Thursday,22,40.664859658365245,-73.91927604501782,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
990,64955360,2025-05-15 22:29:29,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11105,21-27 33 STREET,33 STREET,ADDRESS,ASTORIA,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-05-15T23:24:32.000,01 QUEENS,4008307501,QUEENS,1009696,222218,MOBILE,Unspecified,QUEENS,40.77657674566759,-73.9081246737044,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,33 STREET,2025-05-15 23:24:29,0.9166666666666666,Thursday,22,40.77657674566759,-73.9081246737044,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
991,64954300,2025-05-15 22:29:21,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10010,295 3 AVENUE,3 AVENUE,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T23:12:53.000,06 MANHATTAN,1009037503,MANHATTAN,988880,208374,ONLINE,Unspecified,MANHATTAN,40.73861391619015,-73.98329245005475,EAST   22 STREET,EAST   23 STREET,EAST   22 STREET,EAST   23 STREET,3 AVENUE,2025-05-15 23:12:50,0.7247222222222223,Thursday,22,40.73861391619015,-73.98329245005475,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
992,64962017,2025-05-15 22:29:20,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11229,AVENUE U,AVENUE U,INTERSECTION,,In Progress,,,15 BROOKLYN,,BROOKLYN,998803,157805,PHONE,Unspecified,BROOKLYN,40.599802596494456,-73.9475940631196,AVENUE U,EAST   24 STREET,AVENUE U,EAST   24 STREET,,,,Thursday,22,40.599802596494456,-73.9475940631196,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
993,64959545,2025-05-15 22:29:17,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11217,241 HOYT STREET,HOYT STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T22:51:13.000,06 BROOKLYN,3004040001,BROOKLYN,986961,188098,ONLINE,Unspecified,BROOKLYN,40.682961911076816,-73.99022540664043,BUTLER STREET,DOUGLASS STREET,BUTLER STREET,DOUGLASS STREET,HOYT STREET,2025-05-15 22:51:10,0.3647222222222222,Thursday,22,40.682961911076816,-73.99022540664043,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
994,64956495,2025-05-15 22:29:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,237 SULLIVAN PLACE,SULLIVAN PLACE,ADDRESS,BROOKLYN,In Progress,,2025-05-16T00:58:49.000,09 BROOKLYN,3013050072,BROOKLYN,997305,181402,MOBILE,Unspecified,BROOKLYN,40.66457368629285,-73.95294277223792,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,SULLIVAN PLACE,,,Thursday,22,40.664573686292854,-73.95294277223792,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
995,64952485,2025-05-15 22:29:11,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11209,333 OVINGTON AVENUE,OVINGTON AVENUE,ADDRESS,BROOKLYN,In Progress,Your complaint has been received by the Police Department and additional information will be available later.,2025-05-15T23:45:58.000,10 BROOKLYN,3058720071,BROOKLYN,977142,170451,MOBILE,Unspecified,BROOKLYN,40.634522340502905,-74.02560950899898,3 AVENUE,4 AVENUE,3 AVENUE,4 AVENUE,OVINGTON AVENUE,,,Thursday,22,40.634522340502905,-74.02560950899898,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
996,64954833,2025-05-15 22:29:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Unknown,10306,Unknown,,INTERSECTION,STATEN ISLAND,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,2025-05-15T23:03:00.000,02 STATEN ISLAND,,STATEN ISLAND,957106,151262,MOBILE,Unspecified,STATEN ISLAND,40.58181376270482,-74.09772031967427,,,HYLAN BOULEVARD,STOBE AVENUE,,2025-05-15 23:03:00,0.5666666666666667,Thursday,22,40.58181376270482,-74.09772031967427,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
997,64954495,2025-05-15 22:28:57,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249,43 SOUTH TENTH STREET,SOUTH TENTH STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2025-05-15T23:04:07.000,01 BROOKLYN,3021357506,BROOKLYN,993284,197359,MOBILE,Unspecified,BROOKLYN,40.708377009142126,-73.96741521739429,KENT AVENUE,WYTHE AVENUE,KENT AVENUE,WYTHE AVENUE,SOUTH   10 STREET,2025-05-15 23:04:05,0.5855555555555556,Thursday,22,40.708377009142126,-73.96741521739429,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
998,64954518,2025-05-15 22:28:56,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11204,20 AVENUE,20 AVENUE,INTERSECTION,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2025-05-15T23:13:36.000,12 BROOKLYN,,BROOKLYN,989002,164934,PHONE,Unspecified,BROOKLYN,40.619380912612215,-73.9828828390541,20 AVENUE,60 STREET,20 AVENUE,60 STREET,,2025-05-15 23:13:31,0.7430555555555556,Thursday,22,40.619380912612215,-73.9828828390541,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
999,64956887,2025-05-15 22:28:51,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11206,41 STANWIX STREET,STANWIX STREET,ADDRESS,BROOKLYN,Closed,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-05-16T00:18:35.000,04 BROOKLYN,3031510141,BROOKLYN,1002463,194294,MOBILE,Unspecified,BROOKLYN,40.69995017426136,-73.93431573245091,RENAISSANCE COURT,NOLL STREET,RENAISSANCE COURT,NOLL STREET,STANWIX STREET,2025-05-16 00:18:31,1.8277777777777777,Thursday,22,40.69995017426136,-73.93431573245091,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
1000,64955716,2025-05-15 22:28:44,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,2116 DORCHESTER ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T22:38:31.000,14 BROOKLYN,3051857501,BROOKLYN,995931,173234,ONLINE,Unspecified,BROOKLYN,40.64215623026823,-73.95790955178059,EAST   21 STREET,FLATBUSH AVENUE,EAST   21 STREET,FLATBUSH AVENUE,DORCHESTER ROAD,2025-05-15 22:38:28,0.1622222222222222,Thursday,22,40.64215623026823,-73.95790955178059,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
1001,64958706,2025-05-15 22:28:38,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,132 MULBERRY STREET,MULBERRY STREET,ADDRESS,NEW YORK,Closed,The Police Department responded to the complaint and took action to fix the condition.,2025-05-15T23:06:44.000,02 MANHATTAN,1002377501,MANHATTAN,984867,201006,ONLINE,Unspecified,MANHATTAN,40.7183917448454,-73.99777420507387,HESTER STREET,GRAND STREET,HESTER STREET,GRAND STREET,MULBERRY STREET,2025-05-15 23:06:40,0.6338888888888888,Thursday,22,40.7183917448454,-73.99777420507387,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
